transaction_id,transaction_date,market,region_city,channel_type,channel_subtype,retailer_id,retailer_name,brand,product_line,pack_size_ml,unit_price_local,currency,quantity_sold,gross_revenue_local,trade_spend_local,promo_flag,stockout_flag,competitor_present_flag,distribution_points_nearby,sales_rep_id,payment_method,consumer_segment,data_source
TXN107934,06-29-2023,Keny a,Nairobi,informal,Wholesaler,KE-WHO-9803,Continental Wholesale,Garnier,Sachet,10,6.85,KES,6,41.1,0.41,0,N,No,35,REP-KE-487,card,Middle Income,Retail Audit
TXN107341,2023-07-10,Nigeria,Abuja,formal,Mini-Mart,NG-MIN-9961,EasyBuy Mart,TRESemme,Sachet,20,161.61,NGN,1,161.61,11.87,0,NO,0,34,REP-NG-341,cash,?,POS System
TXN107410,2023/11/10,Kenya,Eldoret ,In-formal,Kiosk,KE-KIO-8751,Kwik Stop,Dark & Lovely,Sachet,15,16.58,KES,8,132.64,,N,False,Yes,32,REP-KE-346,Cash,Low Income,Field Survey
TXN108965,2023/06/25,NG,Lagos,INFORMAL,Wholesaler,NG-WHO-1337,Trust Wholesalers,GARNIER,Sachet,25,42.24,NGN,4,168.96,10.97,FALSE,Y,false,31,REP-NG-167,CASH,Lower-Middle Income,POS System
TXN113830,20-Feb-2023,ghana,  Accra  ,Formal,Mini-Mart,GH-MIN-7394,,Amila,Sachet Multi-pack,60,5.44,GHS,3,16.32,,false,N,YES,13,REP-GH-325 ,cash,Lower-Middle Income,POS System
TXN113503,2024-03-13,NG,Ibadan,Formal,Convenience Store,NG-CON-9613,7 Star Mart,GARNIER,Sachet,10,60.77,NGN,5,303.85,0.0,False,false,1,23,REP-NG-463,cash,Low Income,POS System
TXN102142,02/09/2024,Ngeria,Benin City,FORMAL,Convenience Store,NG-CON-7799,7 Star Mart,Motions,Sachet,10,55.49,NGN,6,332.94,11.24,False,N,true,6,  REP-NG-286  ,Trade Credit,Lower-Middle Income,Field Survey
TXN107992,"January 10, 2024",Ghana,,Formal,Supermarket,GH-SUP-9534,Game Stores,Tresemmé,Bottle,340,33.25,GHS,5,166.25,,No,0,No,33,REP-GH-385,Trade Credit,Upper-Middle Income,Distributor Report
TXN106741,2024-01-28,Nigeria,Port Harcourt,Formal ,Convenience Store,NG-CON-4482,7 Star Mart,Tresemmé,Sachet Multi-pack,60,219.5,NGN,5,1097.5,111.35,FALSE,0,yes,15,REP-NG-207,Mobile Money,Middle Income,POS System
TXN109812,15/08/2023,Nigeria ,Kano,Formal,Convenience Store,NG-CON-2884,QuickBuy,motions,Sachet Multi-pack,100,245.65,NGN,2,491.3,N/A,No,N,yes,25,REP-NG-404,cash,Middle Income,POS System
TXN107697,16-Sep-2023,Nigeria,Ibadan,Informal,Open-Air Market,NG-OPE-7099,Muthurwa Vendor,Garner,Sachet,15,99.73,NGN,4,398.92,10.07,FALSE,NO,0,unknown,REP-NG-454,mobile_money,Lower-Middle Income,Distributor Report
TXN107990,2023-07-23,KENYA,Eldoret,INFORMAL,Kiosk,KE-KIO-1164,Kwik Stop,DarkAndLovely,Bottle,200,50.66,KES,1,50.66,2.62,false,N,no,47,REP-KE-434,credit,Low Income,Distributor Report
TXN102886,07/09/2023,GH,Tema,Formal ,Pharmacy,GH-PHA-5229,Goodlife Pharmacy,Tresemme,Sachet Multi-pack,100,9.82,GHS,4,39.28,,N,no,NA,?,REP-GH-435,Cash,Low Income,Distributor Report
TXN108586,14-May-2024,Kenya,Eldoret,informal,Kiosk,KE-KIO-7880,Baraka Kiosk,Local Generic,Sachet,20,10.6,KES,-,53.0,2.48,False,NULL,FALSE,33,REP-KE-280,Cash,Lower-Middle Income,Distributor Report
TXN102974,26.02.24,KENYA,Kisumu,In-formal,Kiosk,KE-KIO-3397,  Corner Shop  ,Local Generic,Sachet,20,14.74,KES,4,58.96,0.53,FALSE,false,false,30,REP-KE-296,cash,Low Income,Distributor Report
TXN112724,"July 12, 2023",Ngeria,Onitsha ,Formal ,Mini-Mart,NG-MIN-3826,Corner MiniMart,cantu,Sachet,25,131.73,NGN,3,395.19,23.56,1,No,N,21,REP-NG-467,mobile_money,,POS System
TXN113891,2023-02-08,Keny a,Mombasa,informal,Market Stall,KE-MAR-6454,NULL,SUNSILK,Sachet,15,17.75,KES,5,88.75,4.46,N,YES,--,45,REP-KE-156,cash,Low Income,POS System
TXN107223,21/06/2024,NG,Port Harcourt,FORMAL,Supermarket,NG-SUP-1482,Palm Mall,Cantu,Bottle,180,401.69,NGN,3,1205.07,132.76,False,N,Yes,10,REP-NG-483,cash,Middle Income,Distributor Report
TXN110827,10/05/2023,Nigéria,Benin City ,formal,Mini-Mart,NG-MIN-6139,EasyBuy Mart,amila,Sachet,20,57.68,NGN,3,173.04,5.46,0,0,Y,23,REP-NG-355,Mobile Money,Low Income,Field Survey
TXN104916,2023-10-21,KENYA,  Nairobi  ,formal,Convenience Store,KE-CON-4480,7 Star Mart,Garnier Fructis,Sachet Multi-pack,60,20.21,KES,3,60.63,2.69,false,false,FALSE,53,REP-KE-308,Cash,Lower-Middle Income,POS System
TXN109532,08-23-2023,Kenya,  Kisumu  ,Formal,Supermarket,KE-SUP-5357,Palm Mall,Amila,Sachet Multi-pack,60,11.68,KES,2,23.36,,YES,Unknown,NO,38,REP-KE-426,mobile_money,Lower-Middle Income,POS System
TXN104377,09-17-2024,nigeria,Ibadan,Formal,Supermarket,NG-SUP-3512,Naivas,SUNSILK,Sachet Multi-pack,100,170.31,NGN,3,510.93,55.56,N,No,yes,13,REP-NG-193,cash ,Lower-Middle Income,Field Survey
TXN114269,30-Jul-2023,Ngeria,  Abuja  ,Formal,Pharmacy,NG-PHA-6886,Goodlife Pharmacy,sunsilk,Sachet Multi-pack,100,249.74,NGN,3,749.22,,True,N,False,26,REP-NG-217,mobile_money,Middle Income,Retail Audit
TXN113536,12-Dec-2024, Nigeria,NULL,formal,Convenience Store,NG-CON-9091,7 Star Mart,Sun silk,Sachet Multi-pack,60,N/A,NGN,1,95.62,6.83,True,false,YES,unknown,REP-NG-454,Momo,Middle Income,Retail Audit
TXN102678,2024-06-29,KE,Mombasa,informal,Kiosk,KE-KIO-4700,Kwik Stop ,dark and lovely,Sachet,10,7.89,KES,2,15.78,0.32,N,false,FALSE,32,REP-KE-201,Momo,Low Income,Distributor Report
TXN115389,24/06/2023,Kenya ,Eldoret,INFORMAL,Wholesaler,KE-WHO-4883,Trust Wholesalers,Garnier ,Sachet,20,unknown,KES,5,98.8,3.19,No,N,no,42,REP-KE-460,CASH,Lower-Middle Income,POS System
TXN113781,2024-12-29,Kenya ,Thika ,Informal,Wholesaler,KE-WHO-6391,Trust Wholesalers,DarkAndLovely,Sachet,20,24.88,KES,4,0.0,5.88,No,False,False,37,REP-KE-166,CARD,Middle Income,POS System
TXN115897,"August 10, 2023", Ghana,Kumasi,FORMAL,Mini-Mart,GH-MIN-3619,Corner MiniMart,amila,Bottle,400,16.51,GHS,3,49.53,4.01,no,No,False,9,REP-GH-273 ,Credit (Trade Terms),Middle Income,Retail Audit
TXN104364,03-05-2023,Kenya ,Nairobi,Informal,Open-Air Market,KE-OPE-4626,Muthurwa Vendor,Amila,Sachet,10,16.31,KES,8,130.48,0.0,NO,n/a,0,45,  REP-KE-175  ,Card,NULL,Field Survey
TXN103735,2024-10-05,Ngeria,Benin City,INFORMAL,Kiosk,NG-KIO-1390,Corner Shop,Dark & Lovely,Sachet,20,86.68,NGN,7,606.76,38.89,Y,0,Y,23,REP-NG-249,cash ,Upper-Middle Income,Distributor Report
TXN110843,"October 24, 2023",Ngeria,Port Harcourt,INFORMAL,Market Stall,NG-MAR-9176,Gikomba Stall,AMILA,Bottle,340,324.39,NGN,7,2270.73,167.92,N,no,no,27,  REP-NG-262  ,mobile money,Lower-Middle Income,POS System
TXN109218,"June 02, 2024",KENYA,Mombasa,Informal ,Open-Air Market,KE-OPE-9045,Kejetia Market Stand,TRESemme,Sachet Multi-pack,60,51.62,KES,6,309.72,18.93,FALSE,NO,0,unknown,REP-KE-328,mobile money,,Distributor Report
TXN111673,"March 21, 2024",kenya,Eldoret,Informal,Kiosk,KE-KIO-4801,Corner Shop,local generic,Sachet Multi-pack,100,40.42,KES,7,282.94,5.2,YES,FALSE,FALSE,unknown,REP-KE-443,CASH,Middle Income,Field Survey
TXN104319,14/06/2024,Kenya ,Mombasa,Informal ,Street Vendor,KE-STR-4180,Hawker Cart,Garnier Fructis,Sachet Multi-pack,100,40.02,KES,4,160.08,0.0,NO,N,N,-,REP-KE-419,MoMo,Middle Income,POS System
TXN105305,09-29-2024,GHANA,  Tema  ,Informal ,Market Stall,GH-MAR-3109,Iya Basira Stall,motions,Sachet,10,2.47,GHS,1,2.47,0.17,unknown,0,True,24,REP-GH-277,Credit,Low Income,Distributor Report
TXN106553,22/10/2024, Kenya,Kisumu,In-formal,Market Stall,KE-MAR-4415,Iya Basira Stall,local generic,Bottle,340,112.01,KES,5,560.05,0.93,False,False,no,34,REP-KE-478,cash ,Lower-Middle Income,Retail Audit
TXN101099,12-Oct-2023,Keny a,Mombasa,INFORMAL,Kiosk,KE-KIO-5330,  Corner Shop  ,amila,Sachet,15,12.47,KES,5,62.35,3.14,,0,Yes,41,REP-KE-464,mobile money,Lower-Middle Income,POS System
TXN110518,09-27-2024,Nigeria ,Lagos,Informal,Wholesaler,NG-WHO-7608,Continental Wholesale,Garnier Fructis,Sachet,25 ML,100.75,NGN,8,806.0,40.92,true,N,TRUE,15,REP-NG-461,CARD,Lower-Middle Income,Field Survey
TXN101135,12-11-2024,GHANA,N/A,Informal,Kiosk,GH-KIO-6456,Baraka Kiosk,SUNSILK,Bottle,400,31.2,GHS,4,124.8,4.25,unknown,YES,YES,33,  REP-GH-163  ,MoMo,Middle Income,Distributor Report
TXN114728,2024-05-03,Ghana ,Accra,Informal,Wholesaler,GH-WHO-3056,Trust Wholesalers,Garnier Fructis,Sachet Multi-pack,75,8.81,GHS,6,52.86,2.88,no,0,1,21,REP-GH-154,Momo,,POS System
TXN114990,2024-08-27,Ghana,Kumasi,INFORMAL,Open-Air Market,GH-OPE-7014,Balogun Market Vendor,garnier,Sachet,25,6.08,GHS,7,42.56,1.37,False,TRUE,1,31,REP-GH-216,cash ,Middle Income,POS System
TXN103778,"September 17, 2023",KENYA,Eldoret ,INFORMAL,Wholesaler,KE-WHO-9538,Coastal Distributors Ltd,Tresemme,Sachet Multi-pack,60,43.43,KES,10,434.3,?,N,N,No,26,  REP-KE-301  ,CASH,--,POS System
TXN104397,09-Apr-2023,Ghana ,Tamale,Informal ,Street Vendor,GH-STR-7359,Hawker Cart,motions,Sachet,25,4.1,GHS,5,20.5,0.71,N,False,N,40,REP-GH-107 ,M-Pesa,?,POS System
TXN116186,05-05-2023,Kenya ,Kisumu,INFORMAL,Market Stall,KE-MAR-4191,Gikomba Stall,TRESemme,Sachet,15,34.39,KES,6,206.34,8.64,False,False,FALSE,47,REP-KE-200,M-Pesa,Lower-Middle Income,Retail Audit
TXN103789,07-28-2023,KENYA,  Kisumu  ,informal,Street Vendor,KE-STR-8500,Hawker Cart ,Garner,Bottle,400,133.31,KES,5,666.55,26.19,No,No,NO,33,Unknown,card,,Distributor Report
TXN109944,11/02/2023,nigeria,Abuja,Formal ,Mini-Mart,NG-MIN-1400,Corner MiniMart,dark and lovely,Sachet Multi-pack,60,103.1,NGN,4,412.4,14.75,FALSE,false,1,,REP-NG-424,Momo,Low Income,Distributor Report
TXN111893,08-Apr-2023,Ghana ,Tema,formal,Mini-Mart,GH-MIN-3743,EasyBuy Mart,Garnier Fructis,Sachet Multi-pack,75,8.29,GHS,3,24.87,2.33,No,N,true,14,REP-GH-189,cash ,Low Income,Distributor Report
TXN114970,2023-04-23,Ngeria,Benin City,FORMAL,Pharmacy,NG-PHA-8571,MedPlus,CANTU,Sachet,20,174.07,NGN,5,870.35,44.48,NO,False,NO,35,Unknown,CASH,Low Income,POS System
TXN113541,05-30-2023,Kenya ,Thika,In-formal,Wholesaler,KE-WHO-5427,Continental Wholesale,Generic Local,Sachet,10,10.98,KES,4,43.92,0.33,FALSE,no,False,-,REP-KE-431,mobile_money,Low Income,POS System
TXN114757,2023/01/06,KE,Nakuru,INFORMAL,Kiosk,KE-KIO-7829,  Blessing Stores  ,Garnier ,Sachet,25,9.8,KES,7,68.6,5.83,TRUE,False,false,23,REP-KE-272,CARD,Low Income,Field Survey
TXN113139,17/06/2024, Nigeria,Port Harcourt,Formal,Mini-Mart,NG-MIN-1187,Corner MiniMart,Tresemme ,Sachet,15,65.18,NGN,2,130.36,9.7,True,FALSE,true,20,REP-NG-137,CASH,Lower-Middle Income,POS System
TXN107784,10-20-2024,Nigeria,Lagos,Informal,Street Vendor,NG-STR-6213,Mobile Vendor,DarkAndLovely,Bottle,340,99999,NGN,9,4758.39,552.79,FALSE,no,1,36,REP-NG-363,cash,Middle Income,Field Survey
TXN106069,2023-04-07,Nigeria ,Benin City,In-formal,Market Stall,NG-MAR-5306,Iya Basira Stall,cantu,Sachet,15,128.89,NGN,10,1288.9,-,false,No,N,10,REP-NG-317,cash ,Middle Income,POS System
TXN113572,19/10/2024,Kenya,Nakuru,informal,Wholesaler,KE-WHO-1381,Continental Wholesale,TRESemme,Bottle,340,198.87,KES,10,1988.7,122.36,NULL,N,FALSE,49,REP-KE-475,cash ,Lower-Middle Income,Field Survey
TXN113897,05/12/2023,NG,  Lagos  ,Formal,Pharmacy,NG-PHA-4603,HealthPlus Pharmacy,Dark & Lovely,Sachet,10,68.98,NGN,2,137.96,2.13,FALSE,no,False,32,REP-NG-481,CASH,Middle Income,Distributor Report
TXN108272,07-Jul-2024,Kenya,Eldoret,Informal ,Wholesaler,KE-WHO-7003,Trust Wholesalers,Tresemme,Sachet,25,33.87,KES,10,338.7,4.79,N,N,,54,REP-KE-187,Credit,Middle Income,Retail Audit
TXN103838,01-30-2023,NG,Abuja,INFORMAL,Kiosk,NG-KIO-3097,Baraka Kiosk,Dark and Lovely,Sachet Multi-pack,75,181.64,NGN,8,1453.12,106.37,0,False,N,17,REP-NG-175,CASH,Upper-Middle Income,Distributor Report
TXN100883,"April 05, 2024",Ghanna,Cape Coast,Informal,Wholesaler,GH-WHO-8591,N/A ,sunsilk,Sachet,20,3.93,GHS,6,23.58,1.76,0,N/A,NO,unknown,REP-GH-404,,Low Income,POS System
TXN114249,"March 21, 2023",Nigeria ,Onitsha,Informal ,Street Vendor,NG-STR-1022,Mobile Vendor,garnier,Sachet,0.02L,66.27,NGN,3,198.81,11.44,NO,No,YES,39,REP-NG-470,cash,Low Income,?
TXN116317,10/06/2023, Ghana,Accra,In-formal,Open-Air Market,GH-OPE-1818,Muthurwa Vendor,Tresemme ,Sachet,25,4.3,GHS,5,21.5,1.14,yes,false,1,30,REP-GH-233,mobile_money,Low Income,POS System
TXN104414,2023-10-18,Nigeria,Benin City,formal,Pharmacy,NG-PHA-1991,Goodlife Pharmacy,DarkAndLovely,Sachet Multi-pack,75,99.32,NGN,3,297.96,9.76,YES,N,NA,21,REP-NG-182,cash,Lower-Middle Income,Distributor Report
TXN113267,03-02-2023,Ngeria,Kano,informal,Market Stall,NG-MAR-1609,Iya Basira Stall,AMILA,Sachet,10,52.49,NGN,3,157.47,13.98,N,Y,YES,7,REP-NG-336,M-Pesa,Low Income,POS System
TXN100305,30.07.23,Ghana ,Accra,formal,Pharmacy,GH-PHA-6959,MedPlus,cantu,Sachet,25,9.76,GHS,4,39.04,0.04,FALSE,0,YES,unknown,  REP-GH-431  ,Card,,POS System
TXN105973,"October 20, 2023",NIGERIA,Abuja,INFORMAL,Market Stall,NG-MAR-1367,Iya Basira Stall,AMILA,Sachet Multi-pack,75,69.07,NGN,9,621.63,40.55,No,0,Yes,13,  REP-NG-172  ,,Lower-Middle Income,Field Survey
TXN112031,"November 28, 2024",Kenya ,Nairobi,Formal,Pharmacy,KE-PHA-8500,Goodlife Pharmacy,Local Brand,Sachet,15,,KES,6,86.7,3.99,NO,No,NO,39,REP-KE-390,cash,unknown,POS System
TXN106762,2024-03-12,nigeria,Onitsha,Formal,Pharmacy,NG-PHA-7738,HealthPlus Pharmacy,Cantu,Sachet Multi-pack,75,219.11,NGN,2,438.22,43.85,Yes,no,Yes,?,REP-NG-170,card,Middle Income,POS System
TXN106876,04-30-2023,kenya,  Thika  ,In-formal,Open-Air Market,KE-OPE-8966,Kejetia Market Stand,GARNIER,Sachet Multi-pack,60,34.0,KES,6,204.0,0.0,False,false,0,42,REP-KE-242,Card,Lower-Middle Income,Distributor Report
TXN108407,11-30-2023, Nigeria,Abuja,INFORMAL,Open-Air Market,NG-OPE-6485,Kejetia Market Stand,Tresemme,Sachet,20,165.34,NGN,2,330.68,25.02,null,No,-,15,REP-NG-402,cash,Middle Income,Field Survey
TXN107526,04/11/2023,Kenya,Thika,Formal,Supermarket,KE-SUP-5126,Game Stores,Garnier,Sachet Multi-pack,100,42.03,KES,5,210.15,10.63,NO,False,False,29,REP-KE-383,cash ,Lower-Middle Income,POS System
TXN116414,11-12-2023,Nigeria,Onitsha,In-formal,Market Stall,NG-MAR-7313,Makola Stall 22,Cantu,Sachet Multi-pack,100,205.82,NGN,8,1646.56,190.87,No,1,N,13,  REP-NG-333  ,cash ,Low Income,POS System
TXN109030,31/02/2024,kenya,Nairobi,informal,Street Vendor,KE-STR-8207,Mobile Vendor,Garnier Fructis,Sachet Multi-pack,100,43.82,KES,6,262.92,5.06,true,false,N,,REP-KE-223,MoMo,Low Income,Field Survey
TXN101332,15/11/2023,NIGERIA,Abuja,In-formal,Market Stall,NG-MAR-4056,Stall 14B,garnier,Sachet,20,72.52,NGN,4,290.08,25.44,Yes,0,false,26,REP-NG-447,cash ,Upper-Middle Income,NULL
TXN116130,2024-03-18,KE,Nairobi,Informal ,Street Vendor,KE-STR-5003,Hawker Cart,Tresemmé,Sachet Multi-pack,100,70.35,KES,2,140.7,10.77,NO,Yes,N,54,REP-KE-446,M-Pesa,Low Income,POS System
TXN111661,2023-05-01, Nigeria,Onitsha,Informal,Wholesaler,NG-WHO-7165,-,Garnier Fructis,Sachet,25,68.75,NGN,8,550.0,5.45,1,NO,Y,18,REP-NG-107,Cash,Low Income,Field Survey
TXN110106,01-13-2024, Ghana,Accra ,FORMAL,Convenience Store,GH-CON-7934,QuickBuy,dark and lovely,Sachet,20,3.84,GHS,5,19.2,0.27,0,False,False,26,REP-GH-342 ,Card,null,Retail Audit
TXN107349,26/05/2024, Nigeria,Kano,Informal ,Open-Air Market,NG-OPE-7482,Muthurwa Vendor,motions,Sachet Multi-pack,60,149.37,NGN,6,896.22,0.0,Yes,YES,0,?,REP-NG-133,CARD,Low Income,
TXN110211,2024-06-09,nigeria,Lagos ,informal,Kiosk,NG-KIO-6869,Baraka Kiosk,GARNIER,Bottle,180,399.08,NGN,4,1596.32,54.18,yes,false,False,11,  REP-NG-473  ,credit,Low Income,POS System
TXN105782,2023-10-21,nigeria,  Ibadan  ,informal,Wholesaler,NG-WHO-3207,Continental Wholesale,Amila,Sachet,15,37.38,NGN,6,224.28,3.39,no,FALSE,False,2,REP-NG-271,cash,Middle Income,Distributor Report
TXN109721,24.07.24,Ghana ,Unknown,Formal,Convenience Store,GH-CON-8753,7 Star Mart,CANTU,Sachet,25,5.57,GHS,1,5.57,0.24,No,no,FALSE,30,REP-GH-134,CASH,Upper-Middle Income,Field Survey
TXN108826,24-Nov-2023,Keny a,Thika,Informal,Open-Air Market,KE-OPE-3135,Muthurwa Vendor,amila,Sachet,20,6.62,KES,6,39.72,0.57,False,false,1,unknown,REP-KE-288,CASH,Lower-Middle Income,Retail Audit
TXN110237,"November 21, 2024",Kenya,Nakuru,In-formal,Open-Air Market,KE-OPE-6793,Muthurwa Vendor ,cantu,Sachet Multi-pack,100,35.97,KES,4,143.88,4.98,FALSE,false,NULL,38,REP-KE-431,Mobile Money,Low Income,Field Survey
TXN100690,2024-11-16,GH,Cape Coast,formal,Mini-Mart,GH-MIN-8201,Corner MiniMart,local generic,Sachet,10,3.58,GHS,1,3.58,0.32,No,FALSE,NO,18,REP-GH-193,mobile money,Low Income,POS System
TXN116453,07/03/2024,KE,Kisumu,INFORMAL,Wholesaler,KE-WHO-8358,Coastal Distributors Ltd,GARNIER,Sachet Multi-pack,60,16.09,KES,5,80.45,2.69,FALSE,FALSE,0,29,REP-KE-476,Cash,Middle Income,Distributor Report
TXN113907,"September 13, 2024", Nigeria,NA,Informal ,Market Stall,NG-MAR-3047,Stall 14B,Dark and Lovely,Sachet Multi-pack,60,118.31,NGN,5,591.55,77.93,Y,NO,False,11,REP-NG-333,cash,Middle Income,POS System
TXN115694,25/11/2023,KENYA,  Nakuru  ,informal,Street Vendor,KE-STR-1480,Mobile Vendor,Generic Local,Sachet,25,6.33,KES,9,56.97,1.96,N,NO,False,21,  REP-KE-150  ,Credit,Low Income,POS System
TXN108640,14/06/2024, Ghana,Accra,formal,Convenience Store,GH-CON-6838,QuickBuy,motions,Sachet,25,2.11,GHS,3,6.33,0.78,No,NO,No,39,REP-GH-260,Momo,Low Income,Retail Audit
TXN101538,05/09/2024,Kenya,Nakuru,FORMAL,Pharmacy,KE-PHA-8648,MedPlus,DarkAndLovely,Sachet Multi-pack,100,48.19,KES,5,240.95,0.4,True,FALSE,YES,41,REP-KE-400,Momo,Low Income,POS System
TXN112115,19.08.23, Nigeria,Abuja ,INFORMAL,Wholesaler,NG-WHO-3856,Coastal Distributors Ltd,Motions,Sachet,15,102.72,NGN,4,410.88,5.26,yes,Y,0,29,REP-NG-255,cash,Middle Income,Retail Audit
TXN115347,2023-01-20, Nigeria,Lagos,In-formal,Open-Air Market,NG-OPE-5328,?,sunsilk,Sachet,15,40.27,NGN,9,362.43,13.21,YES,0,True,11,REP-NG-414 ,cash,Low Income,Distributor Report
TXN102358,2023-05-20,Nigeria,Abuja,formal,Pharmacy,NG-PHA-1728,HealthPlus Pharmacy,GARNIER,Sachet,10,44.72,NGN,5,223.6,20.89,False,0,yes,16,REP-NG-449,cash ,Middle Income,Retail Audit
TXN107868,21/12/2024,Nigéria,Port Harcourt,Formal ,Supermarket,NG-SUP-3609,Quickmart,dark and lovely,Bottle,340,419.35,NGN,3,1258.05,80.07,YES,N,YES,4,  REP-NG-232  ,MoMo,Low Income,Field Survey
TXN109445,2024/01/07, Kenya,Nakuru,Informal,Open-Air Market,KE-OPE-6185,Kejetia Market Stand,Local Brand,Sachet,15,8.74,KES,3,26.22,1.1,0,false,False,30,REP-KE-348,cash,Low Income,POS System
TXN103974,12-27-2023,GH,  Tamale  ,Formal,Supermarket,GH-SUP-4237,Quickmart,amila,Sachet,15,unknown,GHS,3,5.28,0.19,Y,0,YES,unknown,REP-GH-163,M-Pesa,Lower-Middle Income,POS System
TXN114839,02-26-2024,NIGERIA,Port Harcourt,Informal,Open-Air Market,NG-OPE-8448,Balogun Market Vendor,local generic,Sachet Multi-pack,100,196.01,NGN,8,1568.08,91.19,False,no,true,22,REP-NG-268,cash ,NULL,POS System
TXN104521,10-04-2023,Nigéria,Onitsha,Formal,Mini-Mart,NG-MIN-7885,EasyBuy Mart,DarkAndLovely,Sachet,25,47.15,NGN,3,141.45,7.4,YES,false,false,5,REP-NG-377,M-Pesa,Upper-Middle Income,POS System
TXN106027,03-Jul-2023,NIGERIA,Kano,informal,Wholesaler,NG-WHO-6824,Continental Wholesale,Dark and Lovely,Sachet,15,94.35,NGN,8,754.8,56.07,TRUE,N,YES,N/A,  REP-NG-316  ,MoMo,Lower-Middle Income,Distributor Report
TXN102038,23/07/2024,Kenya ,  Thika  ,Informal,Street Vendor,KE-STR-2009,Hawker Cart ,amila,Sachet Multi-pack,100,N/A,KES,4,117.44,0.89,False,null,Yes,22,REP-KE-337,M-Pesa,-,Distributor Report
TXN112058,28.08.23,Ngeria,Kano,Informal,Kiosk,NG-KIO-9091,Kwik Stop,Motions,Sachet Multi-pack,100,259.15,NGN,8,2073.2,,no,0,NO,21,REP-NG-298,Mobile Money,Low Income,Distributor Report
TXN103348,27-Feb-2024,NG,Abuja,FORMAL,Convenience Store,NG-CON-4001,Zucchini Express,MOTIONS,Sachet,20,40.65,NGN,3,121.95,-,True,no,Yes,28,REP-NG-189,mobile money,,Retail Audit
TXN108421,08-06-2024,ghana,Takoradi,informal,Kiosk,GH-KIO-3214,Mama Ngozi Kiosk,GARNIER,Sachet,15,3.05,GHS,5,15.25,0.95,FALSE,false,Y,16,REP-GH-189,Cash,Lower-Middle Income,POS System
TXN106658,09/08/2023,Ngeria,Benin City,formal,Convenience Store,NG-CON-1149,Zucchini Express,motions,Sachet,20,76.56,NGN,1,76.56,1.48,Y,N,No,27,REP-NG-101,Cash,Lower-Middle Income,POS System
TXN114960,2024-12-19,NIGERIA,Benin City,Informal ,Street Vendor,NG-STR-3447,Hawker Cart,TRESemme,Sachet,10,75.82,NGN,7,530.74,44.38,no,no,FALSE,8,REP-NG-445,CARD,Middle Income,Field Survey
TXN111843,16-May-2023,Nigeria ,Kano,Formal,Pharmacy,NG-PHA-4014,HealthPlus Pharmacy,Dark & Lovely,Sachet,25,41.93,NGN,3,125.79,7.52,N,0,1,30,REP-NG-403,Card,Middle Income,POS System
TXN103456,10-23-2024,NIGERIA,Benin City,Formal ,Convenience Store,NG-CON-3001,QuickBuy,local generic,Bottle,400,N/A,NGN,5,2897.3,303.91,true,No,yes,30,REP-NG-219,cash,Middle Income,POS System
TXN110964,2023-11-03, Kenya,Mombasa,Formal,Convenience Store,KE-CON-8545,QuickBuy,Local Generic,Bottle,400,119.32,KES,3,357.96,22.75,0,Unknown,False,28,REP-KE-165,Mobile Money,Lower-Middle Income,POS System
TXN113397,"June 26, 2024",NG,Onitsha,Formal,Convenience Store,NG-CON-3363,7 Star Mart,Dark and Lovely,Sachet,20,110.39,NGN,1,110.39,2.29,No,N,False,32,REP-NG-368,Momo,Upper-Middle Income,NA
TXN116044,02-18-2024,Nigéria,Kano,formal,Pharmacy,NG-PHA-9385,Goodlife Pharmacy,Dark and Lovely,Sachet Multi-pack,60,141.15,NGN,3,423.45,13.02,0,FALSE,No,2,REP-NG-403,credit,NULL,Distributor Report
TXN106247,07/11/2023,Keny a,?,informal,Market Stall,KE-MAR-2673,Makola Stall 22,Garner,Sachet,20,18.05,KES,5,90.25,2.64,Yes,False,false,,REP-KE-289,mobile money,Middle Income,POS System
TXN105422,2024-05-17,Ghana,Tema,Informal ,Open-Air Market,GH-OPE-3550,Muthurwa Vendor,Cantu,Sachet Multi-pack,60,12.3,GHS,4,49.2,4.23,N,no,N,23,REP-GH-143,card,Lower-Middle Income,POS System
TXN104073,2023-08-13, Kenya,Thika,informal,Street Vendor,KE-STR-7277,Mobile Vendor,Garner,Sachet,15,14.19,KES,7,99.33,,TRUE,NO,False,35,REP-KE-345,Cash,Middle Income,POS System
TXN101205,07-26-2024,Ngeria,Onitsha ,FORMAL,Mini-Mart,NG-MIN-3232,EasyBuy Mart,amila,Sachet,15,47.21,NGN,3,141.63,13.84,1,False,NULL,33,REP-NG-298,cash ,Middle Income,Field Survey
TXN103108,09/03/2023,Ghana ,Tema,FORMAL,Mini-Mart,GH-MIN-7102,  Corner MiniMart  ,Garnier Fructis,Sachet Multi-pack,75,3.26,GHS,3,9.78,0.84,Y,false,1,8,REP-GH-128,mobile money,Low Income,POS System
TXN100691,"August 03, 2024",Ngeria,Benin City,FORMAL,Pharmacy,NG-PHA-2234,Goodlife Pharmacy,Dark & Lovely,Sachet Multi-pack,100,unknown,NGN,2,0.0,20.16,N,FALSE,1,24,REP-NG-399,CASH,Lower-Middle Income,POS System
TXN114942,2024-04-05,NG,Lagos,Formal ,Mini-Mart,NG-MIN-2252,  Corner MiniMart  ,Garner,Bottle,200,439.72,NGN,1,439.72,48.1,false,false,YES,N/A,REP-NG-103,mobile money,Low Income,POS System
